"RAUM";"DATENQUELLE";"THEMENBEREICH";"MERKMAL";"ZEIT";"WERT";"WERTEEINHEIT"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";20;"Wärme-Emissionen nach Energieträgern - Fernwärme";"2021";96610;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";20;"Wärme-Emissionen nach Energieträgern - Heizstrom";"2021";12009;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";20;"Wärme-Emissionen nach Energieträgern - Heizöl";"2021";137145;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";20;"Wärme-Emissionen nach Energieträgern - EE Wärme";"2021";1401;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";20;"Wärme-Emissionen nach Energieträgern - Anteil EE";"2021";0,00196;"%"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";18;"Wärmeerzeugung/-bereitstellung nach Energieträgern - Erdgas";"2022";1669395;"MWh"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";18;"Wärmeerzeugung/-bereitstellung nach Energieträgern - Fernwärme";"2022";740375;"MWh"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";18;"Wärmeerzeugung/-bereitstellung nach Energieträgern - Heizstrom";"2022";26141;"MWh"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";18;"Wärmeerzeugung/-bereitstellung nach Energieträgern - Heizöl";"2022";418104;"MWh"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";18;"Wärmeerzeugung/-bereitstellung nach Energieträgern - EE Wärme";"2022";53012;"MWh"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";18;"Wärmeerzeugung/-bereitstellung nach Energieträgern - Anteil EE (%)";"2022";0,0182;"%"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";20;"Wärme-Emissionen nach Energieträgern - Erdgas";"2022";412341;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";20;"Wärme-Emissionen nach Energieträgern - Fernwärme";"2022";99708;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";20;"Wärme-Emissionen nach Energieträgern - Heizstrom";"2022";11651;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";20;"Wärme-Emissionen nach Energieträgern - Heizöl";"2022";132957;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";20;"Wärme-Emissionen nach Energieträgern - EE Wärme";"2022";1749;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";20;"Wärme-Emissionen nach Energieträgern - Anteil EE";"2022";0,00266;"%"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";18;"Wärmeerzeugung/-bereitstellung nach Energieträgern - Erdgas";"2023";1558789;"MWh"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";18;"Wärmeerzeugung/-bereitstellung nach Energieträgern - Fernwärme";"2023";659572;"MWh"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";18;"Wärmeerzeugung/-bereitstellung nach Energieträgern - Heizstrom";"2023";22694;"MWh"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";18;"Wärmeerzeugung/-bereitstellung nach Energieträgern - Heizöl";"2023";403810;"MWh"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";18;"Wärmeerzeugung/-bereitstellung nach Energieträgern - EE Wärme";"2023";63797;"MWh"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";18;"Wärmeerzeugung/-bereitstellung nach Energieträgern - Anteil EE (%)";"2023";0,0236;"%"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";20;"Wärme-Emissionen nach Energieträgern - Erdgas";"2023";385021;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";20;"Wärme-Emissionen nach Energieträgern - Fernwärme";"2023";92472;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";20;"Wärme-Emissionen nach Energieträgern - Heizstrom";"2023";9049;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";20;"Wärme-Emissionen nach Energieträgern - Heizöl";"2023";128412;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";20;"Wärme-Emissionen nach Energieträgern - EE Wärme";"2023";2105;"t"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";20;"Wärme-Emissionen nach Energieträgern - Anteil EE";"2023";0,0034;"%"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";18;"Wärmeerzeugung/-bereitstellung nach Energieträgern - Erdgas";"2024";1606246;"MWh"
"Münster, Gesamtstadt";"Stadt Münster - Stabsstelle Klima";18;"Wärmeerzeugung/-bereitstellung nach Energieträgern - Fernwärme";"2024";696466;"MWh"
